===== Starting battle of <PrussianRoulette> vs <NestDarwin> with memory tape size: 14 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 127< ]
[ 128 | >1 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 126< ]
[ 128 | >2 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 125< ]
[ 128 | >3 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 124< ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 123< ]
[ 128 | >5 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 123 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 123 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | 123 ]
[ 128 | >4 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | 123 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -3< | 123 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -4< | 123 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -5< | 123 ]
[ 128 | 4 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -6< | 123 ]
[ 128 | 4 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | -7< | 123 ]
[ 128 | 4 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | -1< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | -2< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | -3< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | -4< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | -5< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | -6< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | >0 | 0 | 0 | 0 | 0 | -7< | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >0 | 0 | 0 | 0< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >-1 | 0 | 0 | 0< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >-1 | 0 | 0 | -1< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | >-1 | 0 | 0 | -2< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | -3< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | -4< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | -5< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | >0 | 0 | -6< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | >0 | -7< | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0< | >-7 | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0< | >-8 | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | -1< | >-8 | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | -2< | >-8 | -7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0< | -2 | -8 | >-7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0< | -2 | -8 | >-7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | -1< | -2 | -8 | >-7 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | -2< | -2 | -8 | -7 | >-7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -8 | -7 | >-8 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -8 | -7 | >-9 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -2< | -2 | -2 | -8 | -7 | >-10 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -3< | -2 | -2 | -8 | -7 | >-11 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -4< | -2 | -2 | -8 | -7 | >-12 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -8 | -7 | >-13 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -8 | -7 | >-14 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -7< | -2 | -2 | -8 | -7 | >-15 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -8< | -2 | -2 | -8 | -7 | >-16 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -9< | -2 | -2 | -8 | -7 | >-17 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -9< | -2 | -2 | -8 | -7 | >-17 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -9< | -2 | -2 | -8 | -7 | -17 | >123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -8< | -2 | -2 | -8 | -7 | -17 | >122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -8< | -2 | -2 | -8 | -7 | -17 | >121 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -8< | -2 | -2 | -8 | -7 | -17 | >120 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -7< | -2 | -2 | -8 | -7 | -17 | >119 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -7< | -2 | -2 | -8 | -7 | -17 | >118 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -7< | -2 | -2 | -8 | -7 | -17 | >117 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -8 | -7 | -17 | >116 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -8 | -7 | -17 | >115 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -8 | -7 | -17 | >114 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -8 | -7 | -17 | >113 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -8 | -7 | -17 | >113 ]
[ >128 | 4 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -8 | -7 | -17 | 113 ]

===== NestDarwin won the battle after 64 cycles =====



===== Starting battle of <PrussianRoulette> vs <NestDarwin> with memory tape size: 25 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -17 | >-10 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -17 | >-11 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -6< | -2 | -2 | -17 | >-12 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -17 | >-13 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -17 | >-14 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -5< | -2 | -2 | -17 | >-15 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -4< | -2 | -2 | -17 | >-16 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -4< | -2 | -2 | -17 | >-17 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -4< | -2 | -2 | -17 | >-17 | -7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -3< | -2 | -2 | -17 | -17 | >-7 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -3< | -2 | -2 | -17 | -17 | >-8 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -3< | -2 | -2 | -17 | -17 | >-9 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -2< | -2 | -2 | -17 | -17 | >-10 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -2< | -2 | -2 | -17 | -17 | >-11 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -2< | -2 | -2 | -17 | -17 | >-12 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -17 | -17 | >-13 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -17 | -17 | >-14 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -17 | -17 | >-15 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | 0< | -2 | -2 | -17 | -17 | >-16 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | 0< | -2 | -2 | -17 | -17 | >-17 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | 0< | -2 | -2 | -17 | -17 | >-17 | 123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -17 | -17 | -17 | >123 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0 | -2< | -2 | -2 | -17 | -17 | -17 | >122 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0< | -2 | -2 | -2 | -17 | -17 | -17 | >121 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | 0< | -2 | -2 | -2 | -17 | -17 | -17 | >120 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | -1< | -2 | -2 | -2 | -17 | -17 | -17 | >119 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0 | -2< | -2 | -2 | -2 | -17 | -17 | -17 | >118 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0< | -2 | -2 | -2 | -2 | -17 | -17 | -17 | >117 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | 0< | -2 | -2 | -2 | -2 | -17 | -17 | -17 | >116 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | -1< | -2 | -2 | -2 | -2 | -17 | -17 | -17 | >115 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1 | -2< | -2 | -2 | -2 | -2 | -17 | -17 | -17 | >114 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -2 | -2 | -2 | -17 | -17 | -17 | >113 ]
[ 128 | 4 | 0 | 0 | -1 | 0 | 0 | -1< | -2 | -2 | -2 | -2 | -2 | -17 | -17 | -17 | >113 ]
[ >128 | 4 | 0 | 0 | -1 | 0 | 0 | -2< | -2 | -2 | -2 | -2 | -2 | -17 | -17 | -17 | 113 ]

===== NestDarwin won the battle after 92 cycles =====



===== PrussianRoulette.bf vs. NestDarwin.bf finished with 0:10 =====
