===== Starting battle of <FastTrapClearBot> vs <FastClearBot> with memory tape size: 27 =====

[ 103< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >93 ]
[ 102< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >92 ]
[ 102< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >92 ]
[ 101< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >91 ]
[ 101< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >91 ]
[ 100< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >90 ]
[ 100< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >90 ]
[ 99< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >89 ]
[ 99< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >89 ]
[ 98< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >88 ]
[ 98< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >88 ]
[ 97< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >87 ]
[ 97< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >87 ]
[ 96< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >86 ]
[ 96< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >86 ]
[ 95< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >85 ]
[ 95< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >85 ]
[ 94< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >84 ]
[ 94< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >84 ]
[ 93< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >83 ]
[ 93< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >83 ]
[ 92< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >82 ]
[ 92< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >82 ]
[ 91< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >81 ]
[ 91< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >81 ]
[ 90< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >80 ]
[ 90< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >80 ]
[ 89< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >79 ]
[ 89< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >79 ]
[ 88< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >78 ]
[ 88< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >78 ]
[ 87< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >77 ]
[ 87< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >77 ]
[ 86< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >76 ]
[ 86< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >76 ]
[ 85< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >75 ]
[ 85< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >75 ]
[ 84< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >74 ]
[ 84< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >74 ]
[ 83< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >73 ]
[ 83< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >73 ]
[ 82< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >72 ]
[ 82< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >72 ]
[ 81< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >71 ]
[ 81< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >71 ]
[ 80< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >70 ]
[ 80< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >70 ]
[ 79< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >69 ]
[ 79< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >69 ]
[ 78< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >68 ]
[ 78< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >68 ]
[ 77< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >67 ]
[ 77< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >67 ]
[ 76< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >66 ]
[ 76< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >66 ]
[ 75< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >65 ]
[ 75< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >65 ]
[ 74< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >64 ]
[ 74< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >64 ]
[ 73< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >63 ]
[ 73< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >63 ]
[ 72< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >62 ]
[ 72< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >62 ]
[ 71< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >61 ]
[ 71< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >61 ]
[ 70< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >60 ]
[ 70< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >60 ]
[ 69< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >59 ]
[ 69< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >59 ]
[ 68< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >58 ]
[ 68< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >58 ]
[ 67< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >57 ]
[ 67< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >57 ]
[ 66< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >56 ]
[ 66< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >56 ]
[ 65< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >55 ]
[ 65< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >55 ]
[ 64< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >54 ]
[ 64< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >54 ]
[ 63< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >53 ]
[ 63< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >53 ]
[ 62< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >52 ]
[ 62< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >52 ]
[ 61< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >51 ]
[ 61< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >51 ]
[ 60< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >50 ]
[ 60< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >50 ]
[ 59< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >49 ]
[ 59< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >49 ]
[ 58< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >48 ]
[ 58< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >48 ]
[ 57< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >47 ]
[ 57< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >47 ]
[ 56< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >46 ]
[ 56< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >46 ]
[ 55< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >45 ]
[ 55< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >45 ]
[ 54< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >44 ]
[ 54< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >44 ]
[ 53< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >43 ]
[ 53< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >43 ]
[ 52< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >42 ]
[ 52< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >42 ]
[ 51< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >41 ]
[ 51< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >41 ]
[ 50< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >40 ]
[ 50< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >40 ]
[ 49< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >39 ]
[ 49< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >39 ]
[ 48< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >38 ]
[ 48< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >38 ]
[ 47< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >37 ]
[ 47< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >37 ]
[ 46< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >36 ]
[ 46< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >36 ]
[ 45< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >35 ]
[ 45< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >35 ]
[ 44< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >34 ]
[ 44< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >34 ]
[ 43< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >33 ]
[ 43< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >33 ]
[ 42< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >32 ]
[ 42< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >32 ]
[ 41< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >31 ]
[ 41< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >31 ]
[ 40< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >30 ]
[ 40< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >30 ]
[ 39< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >29 ]
[ 39< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >29 ]
[ 38< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >28 ]
[ 38< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >28 ]
[ 37< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >27 ]
[ 37< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >27 ]
[ 36< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >26 ]
[ 36< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >26 ]
[ 35< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >25 ]
[ 35< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >25 ]
[ 34< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >24 ]
[ 34< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >24 ]
[ 33< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >23 ]
[ 33< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >23 ]
[ 32< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >22 ]
[ 32< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >22 ]
[ 31< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >21 ]
[ 31< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >21 ]
[ 30< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >20 ]
[ 30< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >20 ]
[ 29< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >19 ]
[ 29< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >19 ]
[ 28< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >18 ]
[ 28< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >18 ]
[ 27< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >17 ]
[ 27< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >17 ]
[ 26< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >16 ]
[ 26< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >16 ]
[ 25< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >15 ]
[ 25< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >15 ]
[ 24< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >14 ]
[ 24< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >14 ]
[ 23< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >13 ]
[ 23< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >13 ]
[ 22< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >12 ]
[ 22< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >12 ]
[ 21< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >11 ]
[ 21< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >11 ]
[ 20< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >10 ]
[ 20< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >10 ]
[ 19< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >9 ]
[ 19< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >9 ]
[ 18< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >8 ]
[ 18< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >8 ]
[ 17< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >7 ]
[ 17< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >7 ]
[ 16< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >6 ]
[ 16< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >6 ]
[ 15< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >5 ]
[ 15< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >5 ]
[ 14< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >4 ]
[ 14< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >4 ]
[ 13< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >3 ]
[ 13< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >3 ]
[ 12< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >2 ]
[ 12< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >2 ]
[ 11< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >1 ]
[ 11< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >1 ]
[ 10< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >0 ]
[ 10< | 0 | 0 | 0 | 0 | -1 | -1 | -1 | -1 | 0 | 0 | 0 | 0 | >0 ]

===== FastTrapClearBot won the battle after 298 cycles =====



===== Starting battle of <FastTrapClearBot> vs <FastClearBot> with memory tape size: 12 =====

[ >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128< ]
[ >127 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 128 ]
[ 127 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 128 ]
[ 127 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 128 ]
[ 127 | -1 | >0 | 0 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 128 ]
[ 127 | -1 | >-1 | 0 | 0 | 0 | 0< | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | -1 | >0 | 0 | 0< | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | -1 | >-1 | 0< | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | -1 | -1< | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | -1< | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | -1< | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | 0< | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | 1< | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | 2< | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | 2< | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | 1< | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 0 | 128 ]
[ 127 | -1 | 1< | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 0 | 128 ]
[ 127 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | >-1 | 0 | 0 | 128 ]
[ 127 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 128 ]
[ 127 | -1 | 0< | -1 | -1 | -1 | -1 | -1 | -1 | >1 | 0 | 128 ]
[ 127 | -1< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | >1 | 0 | 128 ]
[ 127 | -1< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 128 ]
[ 127 | 0< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | >0 | 0 | 128 ]
[ 127 | 1< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >0 | 128 ]
[ 127 | 2< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >1 | 128 ]
[ 127 | 2< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >1 | 128 ]
[ 127 | 1< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >0 | 128 ]
[ 127 | 1< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | >0 | 128 ]
[ 127 | 0< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >128 ]
[ 127 | 0< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >-127 ]
[ 127 | 0< | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >-127 ]
[ 127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >128 ]
[ 127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >128 ]
[ 128< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >127 ]
[ -127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >127 ]
[ -126< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >126 ]
[ -126< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >126 ]
[ -127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >125 ]
[ -127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >125 ]
[ 128< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >124 ]
[ 128< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >124 ]
[ 127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >123 ]
[ 127< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >123 ]
[ 126< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >122 ]
[ 126< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >122 ]
[ 125< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >121 ]
[ 125< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >121 ]
[ 124< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >120 ]
[ 124< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >120 ]
[ 123< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >119 ]
[ 123< | 0 | 0 | -1 | -1 | -1 | -1 | -1 | -1 | 0 | 0 | >119 ]
